caseId,createdAt,completedAt,cycleTimeHours,revisionCount,rejectionCount,stageCount,status,priority,departmentId
Application_76447144,2016-08-22T11:26:39.308000+00:00,2016-09-19T12:34:16.415000+00:00,673.13,0,0,5,pending,High,User_1
Application_352892926,2016-08-22T11:37:00.835000+00:00,2016-09-26T12:06:31.551000+00:00,840.49,1,0,5,pending,Medium,User_1
Application_816226672,2016-08-22T11:40:36.860000+00:00,2016-09-05T05:57:43.630000+00:00,330.29,0,0,4,pending,Low,User_39
Application_2036273868,2016-08-22T12:08:49.848000+00:00,2016-09-05T08:54:55.284000+00:00,332.77,1,2,5,rejected,Low,User_1
Application_2047897708,2016-08-22T12:08:56.413000+00:00,2016-09-05T10:34:31.689000+00:00,334.43,0,0,5,pending,Medium,User_1
Application_666102668,2016-08-22T12:19:34.444000+00:00,2016-10-18T06:00:22.100000+00:00,1361.68,0,0,3,rejected,Medium,User_1
Application_1748806969,2016-08-22T12:22:55.154000+00:00,2016-09-03T13:21:47.376000+00:00,288.98,0,0,4,pending,High,User_28
Application_1246655594,2016-08-22T12:24:12.092000+00:00,2016-08-30T12:30:46.858000+00:00,192.11,1,0,4,pending,Low,User_1
Application_1847299616,2016-08-22T12:34:05.136000+00:00,2016-09-02T08:13:10.136000+00:00,259.65,0,0,3,pending,High,User_11
Application_1497859391,2016-08-22T12:36:55.936000+00:00,2016-09-22T06:00:14.188000+00:00,737.39,1,0,2,rejected,Low,User_45
Application_35950487,2016-08-22T12:38:20.138000+00:00,2016-10-25T12:34:18.271000+00:00,1535.93,1,0,4,pending,High,User_5
Application_622002299,2016-08-22T12:39:44.851000+00:00,2016-08-31T12:52:50.265000+00:00,216.22,1,0,3,pending,Medium,User_10
Application_179625523,2016-08-22T12:43:52.798000+00:00,2016-09-07T07:33:37.054000+00:00,378.83,0,0,3,pending,Low,User_91
Application_2012273095,2016-08-22T12:47:31.234000+00:00,2016-09-14T13:32:14.767000+00:00,552.75,0,0,4,pending,Medium,User_1
Application_757500338,2016-08-22T12:51:48.960000+00:00,2016-10-01T06:00:25.155000+00:00,953.14,0,0,3,rejected,Medium,User_1
Application_1163719541,2016-08-22T13:01:14.173000+00:00,2016-08-30T11:54:05.800000+00:00,190.88,0,0,4,pending,High,User_40
Application_1335505547,2016-08-22T13:02:18.323000+00:00,2016-09-30T09:48:30.533000+00:00,932.77,0,0,3,pending,Low,User_19
Application_80774857,2016-08-22T13:08:00.576000+00:00,2016-09-09T14:24:14.706000+00:00,433.27,0,0,4,pending,High,User_39
Application_442799052,2016-08-22T13:14:02.601000+00:00,2016-10-02T16:14:46.035000+00:00,987.01,0,2,5,rejected,High,User_1
Application_265258042,2016-08-22T13:18:24.667000+00:00,2016-09-24T06:02:49.291000+00:00,784.74,0,0,3,rejected,Medium,User_1
Application_1516558369,2016-08-22T13:19:20.251000+00:00,2016-09-22T06:00:05.395000+00:00,736.68,0,0,2,rejected,High,User_45
Application_1339452313,2016-08-22T13:23:11.656000+00:00,2016-09-22T06:00:04.921000+00:00,736.61,0,0,2,rejected,High,User_28
Application_1496630650,2016-08-22T13:24:53.191000+00:00,2016-09-05T08:40:08.614000+00:00,331.25,0,0,3,rejected,High,User_1
Application_1273372917,2016-08-22T13:27:37.275000+00:00,2016-08-30T10:37:43.857000+00:00,189.17,2,0,3,pending,Low,User_42
Application_1393191614,2016-08-22T13:32:02.187000+00:00,2016-09-08T09:18:20.984000+00:00,403.77,0,0,4,pending,Low,User_28
Application_668942386,2016-08-22T13:47:56.797000+00:00,2016-09-13T05:05:56.444000+00:00,519.3,0,2,4,rejected,Low,User_48
Application_755828719,2016-08-22T13:51:22.713000+00:00,2016-09-22T06:00:07.172000+00:00,736.15,0,0,2,rejected,Low,User_15
Application_1269840349,2016-08-22T13:55:42.676000+00:00,2016-09-26T06:00:22.223000+00:00,832.08,0,0,3,rejected,Low,User_1
Application_1615126132,2016-08-22T13:56:51.004000+00:00,2016-09-02T14:59:56.019000+00:00,265.05,0,0,3,pending,Medium,User_39
Application_1826765816,2016-08-22T13:57:30.617000+00:00,2016-09-23T06:00:11.187000+00:00,760.04,0,0,3,rejected,Low,User_1
Application_2108840438,2016-08-22T13:59:23.578000+00:00,2016-09-02T14:41:50.251000+00:00,264.71,0,0,4,pending,Low,User_42
Application_1066900597,2016-08-22T14:09:07.887000+00:00,2016-09-22T06:00:29.202000+00:00,735.86,0,0,2,rejected,Medium,User_40
Application_742461102,2016-08-22T14:09:40.123000+00:00,2016-09-22T05:37:40.757000+00:00,735.47,1,0,5,pending,Medium,User_1
Application_30900295,2016-08-22T14:15:12.146000+00:00,2016-09-09T08:59:10.698000+00:00,426.73,0,0,4,pending,Low,User_11
Application_1537300058,2016-08-22T14:27:07.896000+00:00,2016-09-12T14:34:16.403000+00:00,504.12,1,0,4,rejected,Low,User_45
Application_1069591379,2016-08-22T14:29:54.330000+00:00,2016-09-22T06:00:25.497000+00:00,735.51,0,0,2,rejected,High,User_26
Application_454651352,2016-08-22T14:32:44.180000+00:00,2016-09-02T13:56:57.164000+00:00,263.4,0,0,4,pending,Medium,User_1
Application_898775036,2016-08-22T14:33:45.379000+00:00,2016-09-22T06:40:33.127000+00:00,736.11,0,0,5,pending,Low,User_1
Application_67412078,2016-08-22T14:37:49.415000+00:00,2016-09-24T06:15:30.544000+00:00,783.63,0,0,3,rejected,Low,User_1
Application_248663819,2016-08-22T14:39:25.315000+00:00,2016-09-24T06:14:24.843000+00:00,783.58,0,0,3,rejected,Low,User_1
Application_446685304,2016-08-22T14:41:38.189000+00:00,2016-08-31T13:20:44.714000+00:00,214.65,1,0,4,pending,Low,User_15
Application_1197880442,2016-08-22T14:43:06.934000+00:00,2016-09-24T06:13:28.920000+00:00,783.51,0,0,3,rejected,Medium,User_1
Application_536519866,2016-08-22T14:56:11.165000+00:00,2016-08-30T11:27:21.129000+00:00,188.52,0,2,3,rejected,Low,User_10
Application_233920391,2016-08-22T14:57:07.922000+00:00,2016-09-07T05:50:33.017000+00:00,374.89,0,0,5,pending,High,User_1
Application_392732686,2016-08-22T15:06:36.422000+00:00,2016-08-26T13:55:42.716000+00:00,94.82,0,2,3,rejected,Medium,User_17
Application_251017299,2016-08-22T15:10:11.734000+00:00,2016-09-12T11:17:02.274000+00:00,500.11,0,2,3,rejected,Low,User_5
Application_1324853522,2016-08-22T15:12:08.018000+00:00,2016-09-26T06:00:31.614000+00:00,830.81,0,0,3,rejected,Medium,User_1
Application_1898346910,2016-08-22T15:21:34.098000+00:00,2016-09-05T08:52:28.738000+00:00,329.52,0,0,5,pending,High,User_1
Application_118530696,2016-08-22T15:32:48.858000+00:00,2016-09-08T12:56:14.954000+00:00,405.39,0,0,4,pending,Medium,User_1
Application_1909816908,2016-08-22T15:47:42.116000+00:00,2016-08-31T11:47:15.568000+00:00,211.99,0,0,5,pending,Low,User_1
Application_1892496318,2016-08-22T15:50:24.049000+00:00,2016-09-21T10:42:57.438000+00:00,714.88,0,0,4,pending,High,User_11
Application_1330111637,2016-08-22T16:09:05.809000+00:00,2016-09-01T13:21:28.552000+00:00,237.21,0,0,4,pending,Medium,User_11
Application_2045844721,2016-08-22T16:13:25.920000+00:00,2016-08-31T08:09:52.817000+00:00,207.94,0,0,3,pending,High,User_4
Application_1327880091,2016-08-22T16:14:35.545000+00:00,2016-09-06T15:16:05.556000+00:00,359.03,0,0,5,pending,Medium,User_1
Application_570864752,2016-08-22T16:16:52.171000+00:00,2016-08-31T13:32:27.174000+00:00,213.26,0,0,4,pending,Medium,User_1
Application_1463890637,2016-08-22T16:38:04.556000+00:00,2016-09-06T07:17:33.004000+00:00,350.66,0,0,4,pending,Low,User_45
Application_1197315890,2016-08-22T16:51:06.407000+00:00,2016-08-26T15:16:47.818000+00:00,94.43,0,0,2,rejected,Medium,User_3
Application_839059484,2016-08-22T16:53:05.372000+00:00,2016-09-08T09:43:29.786000+00:00,400.84,1,0,5,pending,High,User_1
Application_619297703,2016-08-22T17:07:28.107000+00:00,2016-10-21T07:32:53.279000+00:00,1430.42,0,0,5,rejected,Medium,User_1
Application_396344900,2016-08-22T17:09:08.921000+00:00,2016-08-31T09:05:38.355000+00:00,207.94,0,0,5,pending,Medium,User_1
Application_1291048951,2016-08-22T17:17:47.303000+00:00,2016-09-06T11:00:31.057000+00:00,353.71,0,0,5,pending,Low,User_1
Application_1186039715,2016-08-22T17:20:03.219000+00:00,2016-09-06T11:32:49.641000+00:00,354.21,0,0,5,pending,High,User_1
Application_1472696186,2016-08-22T17:36:36.923000+00:00,2016-09-06T07:56:55.887000+00:00,350.34,0,0,3,pending,Medium,User_11
Application_1249249307,2016-08-22T17:39:12.976000+00:00,2016-09-07T10:40:39.685000+00:00,377.02,0,0,5,pending,Medium,User_1
Application_199159396,2016-08-22T17:39:25.553000+00:00,2016-09-08T07:46:02.062000+00:00,398.11,1,0,5,pending,Low,User_1
Application_1687564315,2016-08-22T17:56:21.865000+00:00,2016-09-02T08:07:55.097000+00:00,254.19,0,0,5,pending,Low,User_1
Application_2045613534,2016-08-22T17:58:39.720000+00:00,2016-09-15T07:50:25.164000+00:00,565.86,1,0,4,pending,Medium,User_5
Application_1891037414,2016-08-22T18:01:06.679000+00:00,2016-09-22T06:20:21.823000+00:00,732.32,0,0,5,pending,Medium,User_1
Application_470246220,2016-08-22T18:04:45.963000+00:00,2016-09-05T09:35:36.056000+00:00,327.51,0,0,4,pending,Low,User_15
Application_1515064385,2016-08-22T18:21:20.397000+00:00,2016-08-22T18:31:48.912000+00:00,0.17,0,0,1,rejected,Medium,User_37
Application_1895860682,2016-08-22T18:29:30.515000+00:00,2016-09-08T08:17:38.270000+00:00,397.8,0,0,4,pending,Medium,User_11
Application_1660718701,2016-08-22T18:32:16.713000+00:00,2016-09-01T11:42:29.125000+00:00,233.17,0,0,4,pending,Low,User_1
Application_2115235106,2016-08-22T18:48:45.648000+00:00,2016-09-30T08:44:57.332000+00:00,925.94,1,0,4,pending,Medium,User_5
Application_1159531449,2016-08-22T18:55:48.293000+00:00,2016-09-24T06:09:23.785000+00:00,779.23,0,0,3,rejected,High,User_1
Application_432952688,2016-08-22T19:15:15.841000+00:00,2016-10-06T08:38:30.378000+00:00,1069.39,0,0,5,pending,Medium,User_1
Application_2104824738,2016-08-22T19:42:25.070000+00:00,2016-09-02T09:11:56.104000+00:00,253.49,0,0,5,pending,Low,User_1
Application_791095088,2016-08-22T19:53:19.520000+00:00,2016-09-24T06:08:16.631000+00:00,778.25,0,0,3,rejected,Medium,User_1
Application_1198981104,2016-08-22T19:58:37.412000+00:00,2016-09-08T10:31:46.768000+00:00,398.55,1,3,5,rejected,Low,User_1
Application_596460742,2016-08-22T20:01:00.555000+00:00,2016-09-02T08:02:23.176000+00:00,252.02,0,2,4,rejected,Low,User_1
Application_819701415,2016-08-22T20:01:10.769000+00:00,2016-09-07T12:38:27.822000+00:00,376.62,0,0,4,pending,Low,User_1
Application_1765381475,2016-08-22T20:31:52.855000+00:00,2016-08-29T08:27:35.805000+00:00,155.93,0,0,3,rejected,Medium,User_1
Application_834229371,2016-08-22T20:41:53.286000+00:00,2016-09-02T07:02:53.632000+00:00,250.35,0,0,4,rejected,Low,User_1
Application_331943537,2016-08-22T21:04:10.805000+00:00,2016-08-31T12:41:51.820000+00:00,207.63,0,0,4,pending,Medium,User_1
Application_17416347,2016-08-22T21:05:21.312000+00:00,2016-09-02T14:01:02.720000+00:00,256.93,3,0,3,rejected,High,User_1
Application_212828596,2016-08-22T21:17:39.478000+00:00,2016-09-22T05:40:09.391000+00:00,728.37,0,0,5,pending,Medium,User_1
Application_24262449,2016-08-22T21:20:30.767000+00:00,2016-09-07T13:19:48.272000+00:00,375.99,0,0,5,pending,High,User_1
Application_1052472769,2016-08-22T21:38:14.510000+00:00,2016-09-08T09:02:16.994000+00:00,395.4,0,0,5,pending,High,User_1
Application_1376417984,2016-08-22T21:44:25.408000+00:00,2016-09-24T06:16:25.584000+00:00,776.53,0,0,3,rejected,Medium,User_1
Application_1314856511,2016-08-23T04:53:59.982000+00:00,2016-09-22T10:56:58.900000+00:00,726.05,0,0,5,pending,Medium,User_1
Application_1761565261,2016-08-23T05:51:02.811000+00:00,2016-09-01T15:14:50.377000+00:00,225.4,0,2,4,rejected,Low,User_1
Application_1992633988,2016-08-23T05:52:18.633000+00:00,2016-09-07T08:32:51.768000+00:00,362.68,0,0,5,rejected,Low,User_1
Application_1585386179,2016-08-23T06:28:42.728000+00:00,2016-09-08T11:15:03.904000+00:00,388.77,0,0,4,pending,Low,User_5
Application_832298180,2016-08-23T06:31:00.560000+00:00,2016-09-08T10:56:55.329000+00:00,388.43,0,0,4,pending,High,User_5
Application_1390090629,2016-08-23T06:59:55.342000+00:00,2016-09-23T06:00:29.234000+00:00,743.01,0,0,3,rejected,Low,User_1
Application_2085692123,2016-08-23T07:48:36.084000+00:00,2016-09-22T06:34:19.023000+00:00,718.76,2,0,5,pending,Low,User_1
Application_396328991,2016-08-23T07:59:47.068000+00:00,2016-09-23T12:24:37.926000+00:00,748.41,0,0,4,pending,Low,User_109
Application_1049029610,2016-08-23T08:34:15.410000+00:00,2016-09-24T06:28:04.585000+00:00,765.9,0,0,2,rejected,Low,User_15
Application_316306867,2016-08-23T08:37:43.435000+00:00,2016-10-12T07:07:55.045000+00:00,1198.5,0,0,5,rejected,Medium,User_1
Application_2036467555,2016-08-23T08:41:58.269000+00:00,2016-08-27T11:03:17.998000+00:00,98.36,1,0,2,rejected,Low,User_45
Application_148897910,2016-08-23T09:33:46.584000+00:00,2016-09-22T08:20:15.892000+00:00,718.77,0,0,4,pending,Medium,User_48
Application_318306614,2016-08-23T09:37:23.980000+00:00,2016-09-23T12:28:32.206000+00:00,746.85,2,0,4,pending,Medium,User_4
Application_1775934155,2016-08-23T09:39:15.451000+00:00,2016-09-01T08:05:06.297000+00:00,214.43,1,0,4,pending,Low,User_100
Application_1903003307,2016-08-23T09:51:33.555000+00:00,2016-08-25T09:52:56.030000+00:00,48.02,0,0,4,rejected,Low,User_33
Application_1112341019,2016-08-23T09:52:52.584000+00:00,2016-09-24T06:25:25.589000+00:00,764.54,0,0,2,rejected,Low,User_15
Application_1470253605,2016-08-23T09:54:19.190000+00:00,2016-09-01T11:46:31.014000+00:00,217.87,0,0,4,pending,Low,User_11
Application_2101184520,2016-08-23T10:19:05.362000+00:00,2016-09-29T06:00:10.673000+00:00,883.68,0,0,3,rejected,High,User_1
Application_1471061836,2016-08-23T10:21:49.269000+00:00,2016-09-05T09:38:44.234000+00:00,311.28,0,0,4,pending,Low,User_48
Application_1829078276,2016-08-23T10:24:59.284000+00:00,2016-09-05T08:55:36.709000+00:00,310.51,0,0,4,pending,Low,User_15
Application_540142110,2016-08-23T10:25:13.999000+00:00,2016-09-13T10:08:28.873000+00:00,503.72,0,0,4,pending,Medium,User_1
Application_67524882,2016-08-23T10:38:00.807000+00:00,2016-09-10T09:19:03.188000+00:00,430.68,0,2,5,rejected,High,User_1
Application_1111109233,2016-08-23T10:48:32.554000+00:00,2016-09-24T06:00:25.589000+00:00,763.2,0,0,3,rejected,Medium,User_1
Application_768333251,2016-08-23T10:49:17.599000+00:00,2016-10-24T05:15:57.062000+00:00,1482.44,1,0,5,pending,High,User_1
Application_1631913542,2016-08-23T10:54:08.206000+00:00,2016-08-30T07:46:16+00:00,164.87,0,0,3,rejected,Medium,User_1
Application_1188583215,2016-08-23T11:00:02.669000+00:00,2016-09-06T13:21:01.602000+00:00,338.35,0,0,5,pending,Medium,User_1
Application_52302394,2016-08-23T11:06:27.464000+00:00,2016-09-09T11:23:45.708000+00:00,408.29,0,0,5,pending,Medium,User_1
Application_376847764,2016-08-23T11:11:04.327000+00:00,2016-09-20T13:58:39.504000+00:00,674.79,0,2,6,rejected,Low,User_1
Application_594800690,2016-08-23T11:16:52.148000+00:00,2016-10-10T13:05:02.546000+00:00,1153.8,1,0,5,pending,Medium,User_1
Application_1677525801,2016-08-23T11:24:20.360000+00:00,2016-09-24T06:07:09.174000+00:00,762.71,0,0,3,rejected,Low,User_1
Application_320852784,2016-08-23T11:34:29.716000+00:00,2016-09-06T14:26:38.472000+00:00,338.87,1,0,5,pending,Low,User_1
Application_129510068,2016-08-23T11:42:40.169000+00:00,2016-09-24T06:08:39.403000+00:00,762.43,0,0,3,rejected,Low,User_1
Application_201219153,2016-08-23T11:48:40.824000+00:00,2016-09-06T09:09:10.307000+00:00,333.34,0,0,3,pending,High,User_15
Application_1353821060,2016-08-23T11:52:03.727000+00:00,2016-09-08T08:46:02.639000+00:00,380.9,0,0,4,pending,Medium,User_1
Application_1273537767,2016-08-23T11:52:27.435000+00:00,2016-09-24T06:10:08.208000+00:00,762.29,0,0,3,rejected,Low,User_1
Application_2069622628,2016-08-23T11:52:32.421000+00:00,2016-09-23T06:00:20.417000+00:00,738.13,1,0,3,rejected,Low,User_1
Application_1844943444,2016-08-23T12:20:26.269000+00:00,2016-09-29T06:00:15.347000+00:00,881.66,1,0,2,rejected,High,User_16
Application_1786111798,2016-08-23T12:24:02.200000+00:00,2016-09-02T14:39:22.904000+00:00,242.26,1,0,5,pending,Low,User_1
Application_1394691776,2016-08-23T12:35:20.257000+00:00,2016-08-30T09:37:12.487000+00:00,165.03,0,0,3,pending,Medium,User_45
Application_1082692565,2016-08-23T12:36:46.588000+00:00,2016-09-24T06:04:49.208000+00:00,761.47,0,0,3,rejected,Medium,User_1
Application_325627553,2016-08-23T12:42:36.662000+00:00,2016-09-25T06:00:18.696000+00:00,785.3,0,0,3,rejected,Medium,User_1
Application_1968521535,2016-08-23T12:53:04.025000+00:00,2016-09-22T06:13:00.979000+00:00,713.33,0,0,5,pending,Medium,User_1
Application_1477671193,2016-08-23T13:00:10.907000+00:00,2016-08-31T10:28:57.413000+00:00,189.48,0,0,5,pending,High,User_1
Application_2126672400,2016-08-23T13:03:29.704000+00:00,2016-09-19T12:32:30.922000+00:00,647.48,0,2,5,rejected,Low,User_1
Application_1754137741,2016-08-23T13:04:48.623000+00:00,2016-09-23T06:00:15.399000+00:00,736.92,0,0,2,rejected,Medium,User_21
Application_93978123,2016-08-23T13:46:18.107000+00:00,2016-08-31T13:31:49.012000+00:00,191.76,0,0,5,pending,High,User_1
Application_2040360182,2016-08-23T14:03:46.438000+00:00,2016-09-27T07:25:50.682000+00:00,833.37,0,0,3,pending,Low,User_40
Application_165933824,2016-08-23T14:04:58.323000+00:00,2016-09-24T06:12:43.778000+00:00,760.13,0,0,3,rejected,Medium,User_1
Application_797676186,2016-08-23T14:08:05.556000+00:00,2016-10-11T05:32:42.182000+00:00,1167.41,1,0,4,pending,High,User_21
Application_201608764,2016-08-23T14:09:46.716000+00:00,2016-08-29T18:38:52.652000+00:00,148.48,0,0,3,rejected,Medium,User_1
Application_122255389,2016-08-23T14:29:53.361000+00:00,2016-09-24T06:17:09.627000+00:00,759.79,0,0,3,rejected,High,User_1
Application_1287195311,2016-08-23T15:04:17.964000+00:00,2016-09-24T06:15:52.341000+00:00,759.19,0,0,3,rejected,Medium,User_1
Application_2085304191,2016-08-23T15:06:29.036000+00:00,2016-09-02T13:02:01.006000+00:00,237.93,0,0,4,pending,High,User_1
Application_1139121680,2016-08-23T15:14:11.640000+00:00,2016-09-02T09:54:09.785000+00:00,234.67,0,0,4,pending,Low,User_1
Application_1854482075,2016-08-23T15:16:15.591000+00:00,2016-09-22T05:22:02.151000+00:00,710.1,0,0,4,pending,Medium,User_7
Application_1097183316,2016-08-23T15:26:25.767000+00:00,2016-08-25T14:04:06.930000+00:00,46.63,0,2,2,rejected,Medium,User_1
Application_1031708893,2016-08-23T15:40:05.865000+00:00,2016-08-26T08:29:54.531000+00:00,64.83,0,0,3,rejected,Medium,User_1
Application_2101114607,2016-08-23T15:48:09.922000+00:00,2016-08-31T14:17:19.109000+00:00,190.49,0,2,4,rejected,High,User_1
Application_1387333584,2016-08-23T15:52:58.303000+00:00,2016-09-22T05:16:15.998000+00:00,709.39,1,0,5,pending,Medium,User_1
Application_1133480312,2016-08-23T16:06:33.890000+00:00,2016-09-05T13:16:32.639000+00:00,309.17,0,0,4,pending,Low,User_45
Application_775309158,2016-08-23T16:06:35.788000+00:00,2016-09-28T14:27:25.382000+00:00,862.35,0,0,5,pending,Low,User_1
Application_433205372,2016-08-23T16:13:57.416000+00:00,2016-08-31T10:32:14.898000+00:00,186.3,0,0,3,pending,Low,User_40
Application_1214212874,2016-08-23T16:22:03.210000+00:00,2016-09-12T08:34:10.278000+00:00,472.2,0,2,4,rejected,Medium,User_1
Application_1048872077,2016-08-23T16:22:56.396000+00:00,2016-09-13T10:36:33.946000+00:00,498.23,0,0,4,rejected,Low,User_33
Application_699327024,2016-08-23T16:32:47.592000+00:00,2016-08-30T12:26:33.468000+00:00,163.9,0,0,3,pending,Low,User_21
Application_130761111,2016-08-23T16:42:33.103000+00:00,2016-11-24T08:51:26.880000+00:00,2224.15,0,0,5,pending,Medium,User_1
Application_517850949,2016-08-23T16:47:07.971000+00:00,2016-09-09T09:48:14.375000+00:00,401.02,1,0,5,pending,Medium,User_1
Application_379504129,2016-08-23T16:50:58.106000+00:00,2016-08-24T13:50:54.796000+00:00,21.0,0,0,2,rejected,Low,User_1
Application_701210560,2016-08-23T16:54:55.685000+00:00,2016-09-05T13:09:27.133000+00:00,308.24,0,2,3,rejected,Low,User_26
Application_2132530543,2016-08-23T17:13:20.808000+00:00,2016-09-06T07:41:52.008000+00:00,326.48,0,2,4,rejected,Low,User_1
Application_704173434,2016-08-23T17:15:36.028000+00:00,2016-09-15T09:04:47.482000+00:00,543.82,0,2,6,rejected,Medium,User_1
Application_437326171,2016-08-23T17:19:34.619000+00:00,2016-09-24T06:00:49.306000+00:00,756.69,1,0,3,rejected,Low,User_1
Application_121688281,2016-08-23T17:29:03.885000+00:00,2016-09-02T09:10:36.007000+00:00,231.69,0,0,5,pending,High,User_1
Application_514742953,2016-08-23T17:31:24.320000+00:00,2016-09-22T06:42:01.489000+00:00,709.18,0,0,5,pending,Medium,User_1
Application_763197226,2016-08-23T17:38:33.783000+00:00,2016-09-08T11:43:22.887000+00:00,378.08,2,0,4,pending,High,User_1
Application_1460061930,2016-08-23T18:04:51.076000+00:00,2016-09-26T06:00:12.830000+00:00,803.92,0,0,3,rejected,Low,User_1
